Variable,Value
"x[55101067851,55101074621,WodoStateHaz_1]",0.0
"x[52360073661,52362072190,WodoStateHaz_1]",-0.0
"x[52362073461,52362093370,WodoStateHaz_1]",-0.0
"x[52360073910,55101066850,WodoStateHaz_1]",0.0
"x[52362109240,52181075730,WodoStateHaz_1]",0.0
"x[55100074240,52362103410,WodoStateHaz_1]",0.0
"x[55100071721,55101069660,WodoStateHaz_1]",-0.0
"x[55101071740,55100072841,WodoStateHaz_1]",0.0
"x[52362117651,52362091361,WodoStateHaz_1]",0.0
"x[55100069640,52362088060,WodoStateHaz_1]",0.0
"x[52362101001,52362113931,WodoStateHaz_1]",0.0
"x[55100069640,52362083231,WodoStateHaz_1]",0.0
"x[52362082210,55100072041,WodoStateHaz_1]",0.0
"x[55101066160,52362113711,WodoStateHaz_1]",0.0
"x[55100066111,52362085321,WodoStateHaz_1]",0.0
"x[52360073910,52362091361,WodoStateHaz_1]",0.0
"x[55100072040,52362109240,WodoStateHaz_1]",0.0
"x[52361103431,52362072861,WodoStateHaz_1]",0.0
"x[52361103430,55100072840,WodoStateHaz_1]",0.0
"x[52362089971,52361073710,WodoStateHaz_1]",-0.0
"x[80652074960,52361091390,WodoStateHaz_1]",0.0
"x[52361085340,52182077011,WodoStateHaz_1]",0.0
"x[52362097371,55100074740,WodoStateHaz_1]",-0.0
"x[52362085320,52362101200,WodoStateHaz_1]",0.0
"x[52361091181,52362101201,WodoStateHaz_1]",0.0
"x[55100069640,80152074930,WodoStateHaz_1]",0.0
"x[52362121190,80662074661,WodoStateHaz_1]",0.0
"x[52362071860,55101071741,WodoStateHaz_1]",0.0
"x[55100069640,52362113930,WodoStateHaz_1]",0.0
"x[52361117581,52362113710,WodoStateHaz_1]",-0.0
"x[55101071270,55100066341,WodoStateHaz_1]",0.0
"x[52362072280,52362102820,WodoStateHaz_1]",0.0
"x[52362088881,52362089971,WodoStateHaz_1]",0.0
"x[52362091360,52362079591,WodoStateHaz_1]",0.0
"x[52362072861,52362078100,WodoStateHaz_1]",-0.0
"x[52362071860,52180075470,WodoStateHaz_1]",0.0
"x[55100071721,52362085141,WodoStateHaz_1]",0.0
"x[55101069660,52362078460,WodoStateHaz_1]",0.0
"x[80652074960,52362072191,WodoStateHaz_1]",0.0
"x[52361091181,80652076031,WodoStateHaz_1]",0.0
"x[52362108951,52362071860,WodoStateHaz_1]",-0.0
"x[52180075470,52362088061,WodoStateHaz_1]",0.0
"x[52362079590,52362072191,WodoStateHaz_1]",0.0
"x[52362072190,55101069660,WodoStateHaz_1]",0.0
"x[55101066410,52362117651,WodoStateHaz_1]",0.0
"x[52361091180,80152074470,WodoStateHaz_1]",0.0
"x[52362117731,55101071271,WodoStateHaz_1]",0.0
"x[52362089970,55100066490,WodoStateHaz_1]",0.0
"x[55100066110,52362071860,WodoStateHaz_1]",0.0
"x[52362103410,55100069640,WodoStateHaz_1]",0.0
"x[52180076830,52362091110,WodoStateHaz_1]",0.0
"x[55101067850,55101066071,WodoStateHaz_1]",0.0
"x[52362088061,80652076031,WodoStateHaz_1]",0.0
"x[52181076841,52362079591,WodoStateHaz_1]",0.0
"x[55101072160,55101066161,WodoStateHaz_1]",0.0
"x[80152074931,52361091180,WodoStateHaz_1]",-0.0
"x[55101069371,55100069640,WodoStateHaz_1]",-0.0
"x[55101067850,52180075591,WodoStateHaz_1]",0.0
"x[52361117580,52362117650,WodoStateHaz_1]",0.0
"x[55101066850,52362086120,WodoStateHaz_1]",0.0
"x[55101074620,52361091391,WodoStateHaz_1]",0.0
"x[52361078411,52362091361,WodoStateHaz_1]",0.0
"x[52362102820,52362117170,WodoStateHaz_1]",0.0
"x[52362091361,52361117580,WodoStateHaz_1]",-0.0
"x[52362111971,52362079590,WodoStateHaz_1]",-0.0
"x[55100066340,52182078150,WodoStateHaz_1]",0.0
"x[52362111970,52361085181,WodoStateHaz_1]",0.0
"x[52362113710,25700103690,WodoStateHaz_1]",0.0
"x[52362078460,52362085320,WodoStateHaz_1]",0.0
"x[55100066491,52361073930,WodoStateHaz_1]",-0.0
"x[55101066161,52362088061,WodoStateHaz_1]",0.0
"x[52361073931,52361078480,WodoStateHaz_1]",-0.0
"x[52362113711,52362079191,WodoStateHaz_1]",0.0
"x[52362108950,80152074931,WodoStateHaz_1]",0.0
"x[52181076840,52182078151,WodoStateHaz_1]",0.0
"x[52362101201,52180075471,WodoStateHaz_1]",0.0
"x[55101066071,52362117730,WodoStateHaz_1]",-0.0
"x[55101069370,52180075470,WodoStateHaz_1]",0.0
"x[55101066070,55101070311,WodoStateHaz_1]",0.0
"x[52362117171,52361078410,WodoStateHaz_1]",-0.0
"x[52362117650,52362072861,WodoStateHaz_1]",0.0
"x[55101066410,80152074471,WodoStateHaz_1]",0.0
"x[55101071271,52362115280,WodoStateHaz_1]",-0.0
"x[55101066071,52362110770,WodoStateHaz_1]",-0.0
"x[52362088880,52362121801,WodoStateHaz_1]",0.0
"x[55101073920,52361073711,WodoStateHaz_1]",0.0
"x[52182078151,55101071271,WodoStateHaz_1]",0.0
"x[52362073461,55100066490,WodoStateHaz_1]",-0.0
"x[52362095851,55101073921,WodoStateHaz_1]",0.0
"x[52361091391,55101066850,WodoStateHaz_1]",-0.0
"x[55101072160,52361117720,WodoStateHaz_1]",0.0
"x[55100074740,55100066490,WodoStateHaz_1]",0.0
"x[55100071721,52362117171,WodoStateHaz_1]",0.0
"x[52362083230,52362084950,WodoStateHaz_1]",0.0
"x[52362101201,52361073931,WodoStateHaz_1]",0.0
"x[52362121191,80662074660,WodoStateHaz_1]",-0.0
"x[52361085180,55101066851,WodoStateHaz_1]",0.0
"x[25700103690,55101073920,WodoStateHaz_1]",0.0
"x[52362072861,52362083231,WodoStateHaz_1]",0.0
"x[52362084950,52362072861,WodoStateHaz_1]",0.0
"x[52362110771,52361073710,WodoStateHaz_1]",-0.0
"x[52362117171,52362085141,WodoStateHaz_1]",0.0
"x[52362083231,80652075270,WodoStateHaz_1]",-0.0
"x[52362115281,55101066070,WodoStateHaz_1]",-0.0
"x[52362080380,52361085340,WodoStateHaz_1]",0.0
"x[55101071270,52180075470,WodoStateHaz_1]",0.0
"x[52362088061,55101066161,WodoStateHaz_1]",0.0
"x[52362115630,52362117651,WodoStateHaz_1]",0.0
"x[52362079590,52362111971,WodoStateHaz_1]",0.0
"x[55100071721,55101069370,WodoStateHaz_1]",-0.0
"x[55101069660,52182077010,WodoStateHaz_1]",0.0
"x[52362098030,52362098030,WodoStateHaz_1]",0.0
"x[52180075590,52362089970,WodoStateHaz_1]",0.0
"x[52362098030,52360073910,WodoStateHaz_1]",0.0
"x[55100070281,52362086120,WodoStateHaz_1]",-0.0
"y[55100070280,WodoStateHaz_1]",1.0
"x[52182077010,52362121191,WodoStateHaz_1]",0.0
"x[52361078480,52182077950,WodoStateHaz_1]",0.0
"x[52362085141,55100067821,WodoStateHaz_1]",0.0
"x[52362117590,55101074620,WodoStateHaz_1]",0.0
"x[55101073920,55100072041,WodoStateHaz_1]",0.0
"x[55101066160,52362102821,WodoStateHaz_1]",0.0
"x[52362117650,52362085140,WodoStateHaz_1]",0.0
"x[80652076030,55100070280,WodoStateHaz_1]",0.0
"x[52362103410,52362095851,WodoStateHaz_1]",0.0
"x[55100066111,52362117731,WodoStateHaz_1]",0.0
"x[52362082210,80652075270,WodoStateHaz_1]",0.0
"x[52361085181,52362117730,WodoStateHaz_1]",-0.0
"x[52181075730,52362085141,WodoStateHaz_1]",0.0
"x[55101074620,55100072041,WodoStateHaz_1]",0.0
"x[55101069370,52362083230,WodoStateHaz_1]",0.0
"x[80662074660,55101071741,WodoStateHaz_1]",0.0
"x[55100071720,52361091181,WodoStateHaz_1]",0.0
"x[52362103090,52181076840,WodoStateHaz_1]",0.0
"x[52182078151,55100069640,WodoStateHaz_1]",-0.0
"x[52361073931,55101074621,WodoStateHaz_1]",0.0
"x[52361078411,52362072860,WodoStateHaz_1]",-0.0
"x[52362121800,52362110770,WodoStateHaz_1]",0.0
"x[52181075561,52362080381,WodoStateHaz_1]",0.0
"x[55100074740,80152074471,WodoStateHaz_1]",0.0
"x[52362085320,52360073661,WodoStateHaz_1]",0.0
"x[52362086121,52181075561,WodoStateHaz_1]",0.0
"x[52362072860,25700103690,WodoStateHaz_1]",0.0
"x[52181075731,52362088880,WodoStateHaz_1]",-0.0
"x[52362097371,52362088881,WodoStateHaz_1]",0.0
"x[80152074931,52362101201,WodoStateHaz_1]",0.0
"x[55101066160,52362117651,WodoStateHaz_1]",0.0
"x[52362095851,52362121191,WodoStateHaz_1]",0.0
"x[55100067821,55101071271,WodoStateHaz_1]",0.0
"x[52361085180,52362103410,WodoStateHaz_1]",0.0
"x[55100066110,52362078461,WodoStateHaz_1]",0.0
"x[55101070311,52181075651,WodoStateHaz_1]",0.0
"x[52362091110,52362117171,WodoStateHaz_1]",0.0
"x[52362117650,52362097371,WodoStateHaz_1]",0.0
"x[52362115631,52362073460,WodoStateHaz_1]",-0.0
"x[52362082211,52362117171,WodoStateHaz_1]",0.0
"x[52180075470,52362121800,WodoStateHaz_1]",0.0
"x[55101066850,52361103431,WodoStateHaz_1]",0.0
"x[52362119991,55100072841,WodoStateHaz_1]",0.0
"x[52360073660,52362078460,WodoStateHaz_1]",0.0
"x[52361078411,55101066410,WodoStateHaz_1]",-0.0
"x[52181075651,52362089971,WodoStateHaz_1]",0.0
"x[52361073711,52362117651,WodoStateHaz_1]",0.0
"x[52362088881,55101073921,WodoStateHaz_1]",0.0
"x[52362072190,52362115630,WodoStateHaz_1]",0.0
"x[52362095850,52361091391,WodoStateHaz_1]",0.0
"x[52181075730,55101066850,WodoStateHaz_1]",0.0
"x[55101069661,55101072160,WodoStateHaz_1]",-0.0
"x[52362113930,80662074661,WodoStateHaz_1]",0.0
"x[52181076840,52362113711,WodoStateHaz_1]",0.0
"x[52362091361,52180076831,WodoStateHaz_1]",0.0
"x[52362083231,52362072280,WodoStateHaz_1]",-0.0
"x[52362072280,52362078101,WodoStateHaz_1]",0.0
"x[52362117590,52180076830,WodoStateHaz_1]",0.0
"x[52362071861,52362102821,WodoStateHaz_1]",0.0
"x[52362093371,55101066851,WodoStateHaz_1]",0.0
"x[52181075560,52362117651,WodoStateHaz_1]",0.0
"x[52362073461,52182077010,WodoStateHaz_1]",0.0
"x[52182077010,52181076840,WodoStateHaz_1]",0.0
"x[55101066161,55101070311,WodoStateHaz_1]",0.0
"x[55101071740,52362088061,WodoStateHaz_1]",0.0
"x[52361117720,52361103431,WodoStateHaz_1]",0.0
"x[52362098031,52362109240,WodoStateHaz_1]",-0.0
"x[52180076831,52362078101,WodoStateHaz_1]",0.0
"x[52362072281,52362079591,WodoStateHaz_1]",0.0
"x[52362085320,55101072160,WodoStateHaz_1]",0.0
"x[52182077011,55101068370,WodoStateHaz_1]",-0.0
"x[52362121190,52362071861,WodoStateHaz_1]",0.0
"x[52361073711,55100069641,WodoStateHaz_1]",0.0
"x[52362109241,55100066491,WodoStateHaz_1]",0.0
"x[55101071741,52362113930,WodoStateHaz_1]",-0.0
"x[52362072191,52362072191,WodoStateHaz_1]",0.0
"x[52180076830,52361117580,WodoStateHaz_1]",0.0
"x[55101071271,55100071720,WodoStateHaz_1]",-0.0
"x[80662076520,55101069660,WodoStateHaz_1]",0.0
"x[52362093371,52362113711,WodoStateHaz_1]",0.0
"x[52362103091,52182077950,WodoStateHaz_1]",-0.0
"x[55100074241,52362117651,WodoStateHaz_1]",0.0
"x[80662074660,52362115631,WodoStateHaz_1]",0.0
"x[52362097370,52362119991,WodoStateHaz_1]",0.0
"x[52361085181,52361073930,WodoStateHaz_1]",-0.0
"x[52180075470,52362117591,WodoStateHaz_1]",0.0
"x[52362095850,52180075471,WodoStateHaz_1]",0.0
"x[52362117651,52362079191,WodoStateHaz_1]",0.0
"x[52362083230,52181075561,WodoStateHaz_1]",0.0
"x[55100066341,52361085181,WodoStateHaz_1]",0.0
"x[52362113931,52362093371,WodoStateHaz_1]",0.0
"x[55100074741,52362083231,WodoStateHaz_1]",0.0
"x[80652074960,52362073460,WodoStateHaz_1]",0.0
"x[55100066340,52362072281,WodoStateHaz_1]",0.0
"x[52181076841,52362113711,WodoStateHaz_1]",0.0
"x[80662076520,80662074661,WodoStateHaz_1]",0.0
"x[55100066341,52362121190,WodoStateHaz_1]",-0.0
"x[80662074661,52362088881,WodoStateHaz_1]",0.0
"x[52362086120,52361117720,WodoStateHaz_1]",0.0
"x[52362088880,52362103411,WodoStateHaz_1]",0.0
"x[55100074241,55101071271,WodoStateHaz_1]",0.0
"x[52361103431,52361078410,WodoStateHaz_1]",-0.0
"x[55101072161,52181075561,WodoStateHaz_1]",0.0
"x[52362107540,52181075650,WodoStateHaz_1]",0.0
"x[55100071721,52182078150,WodoStateHaz_1]",-0.0
"x[52362086120,52362110770,WodoStateHaz_1]",0.0
"x[55101071741,52362109240,WodoStateHaz_1]",-0.0
"x[52360073911,52362071861,WodoStateHaz_1]",0.0
"x[52362093371,55101071270,WodoStateHaz_1]",-0.0
"x[55100069641,52362084951,WodoStateHaz_1]",0.0
"x[52181075650,80152074470,WodoStateHaz_1]",0.0
"x[55101066071,80652074960,WodoStateHaz_1]",-0.0
"x[80662076521,52361078480,WodoStateHaz_1]",-0.0
"x[52181075561,52362079190,WodoStateHaz_1]",-0.0
"x[52362117171,55100072840,WodoStateHaz_1]",-0.0
"x[52362072281,52361078410,WodoStateHaz_1]",-0.0
"x[52182077010,52361073930,WodoStateHaz_1]",0.0
"x[55100066491,55101066160,WodoStateHaz_1]",-0.0
"x[55100066341,55100067820,WodoStateHaz_1]",-0.0
"x[55101069661,52362085320,WodoStateHaz_1]",-0.0
"x[52362121801,52362103411,WodoStateHaz_1]",0.0
"x[55101066411,52362101000,WodoStateHaz_1]",-0.0
"x[52361091391,52362087040,WodoStateHaz_1]",-0.0
"x[55101066070,52362098031,WodoStateHaz_1]",0.0
"x[52362082211,52180075471,WodoStateHaz_1]",0.0
"x[52362091111,52362091110,WodoStateHaz_1]",0.0
t[80662076521],472.0862999999983
"x[52181075561,52362111970,WodoStateHaz_1]",-0.0
"x[52362117170,55101066410,WodoStateHaz_1]",0.0
"x[52182077950,55100071720,WodoStateHaz_1]",0.0
"x[52362079191,52362121190,WodoStateHaz_1]",-0.0
"x[52362072861,55101070311,WodoStateHaz_1]",0.0
"x[52362079591,52181075651,WodoStateHaz_1]",0.0
"x[52361091390,55101066850,WodoStateHaz_1]",0.0
"x[52362117731,52362113711,WodoStateHaz_1]",0.0
"x[52362117731,55101069370,WodoStateHaz_1]",-0.0
"x[55100071720,52362078460,WodoStateHaz_1]",0.0
"x[52362084950,52362097370,WodoStateHaz_1]",0.0
"x[52362072861,52362072281,WodoStateHaz_1]",0.0
"x[52362084950,52362080381,WodoStateHaz_1]",0.0
"x[52362117651,52362113931,WodoStateHaz_1]",0.0
"x[52180075470,52182077011,WodoStateHaz_1]",0.0
"x[52362079191,52362113931,WodoStateHaz_1]",0.0
"x[80652076030,52362078460,WodoStateHaz_1]",0.0
"x[52362098030,52362072280,WodoStateHaz_1]",0.0
"x[52362117590,55100066340,WodoStateHaz_1]",0.0
"x[52362080381,55100069641,WodoStateHaz_1]",0.0
"x[52360073911,52362088880,WodoStateHaz_1]",-0.0
"x[55100067821,52181076841,WodoStateHaz_1]",0.0
"x[52362088060,52361078411,WodoStateHaz_1]",0.0
"x[80152074470,55101066850,WodoStateHaz_1]",0.0
"x[55101073920,52362103091,WodoStateHaz_1]",0.0
"x[52362073460,52362085140,WodoStateHaz_1]",0.0
"x[55101066851,52361103431,WodoStateHaz_1]",0.0
"x[52362117731,55101071740,WodoStateHaz_1]",-0.0
"x[55100070280,52362102821,WodoStateHaz_1]",0.0
"x[55100066341,52361091390,WodoStateHaz_1]",-0.0
"x[52362107541,55101071270,WodoStateHaz_1]",-0.0
"x[52361073711,52181075731,WodoStateHaz_1]",0.0
"x[52362103411,55100066490,WodoStateHaz_1]",-0.0
"x[52362089970,52362072191,WodoStateHaz_1]",0.0
"x[55100067820,55100072041,WodoStateHaz_1]",0.0
"x[80662074661,52360073660,WodoStateHaz_1]",-0.0
"x[52361103430,52362086120,WodoStateHaz_1]",0.0
"x[52362117171,55100072040,WodoStateHaz_1]",-0.0
"x[52181075731,52360073910,WodoStateHaz_1]",-0.0
"x[52362101001,52362102820,WodoStateHaz_1]",-0.0
"x[52362103091,52362119991,WodoStateHaz_1]",0.0
"x[80152074930,80152074471,WodoStateHaz_1]",0.0
"x[52362113711,52181075651,WodoStateHaz_1]",0.0
"x[55100074241,55101069371,WodoStateHaz_1]",0.0
"x[55101069370,52181075731,WodoStateHaz_1]",0.0
"x[52362110770,52362082211,WodoStateHaz_1]",0.0
"x[52360073910,1010,WodoStateHaz_1]",0.0
"x[52361073710,55100067821,WodoStateHaz_1]",0.0
"x[52361073711,80652074960,WodoStateHaz_1]",-0.0
"x[55100072841,52362072191,WodoStateHaz_1]",0.0
"x[55100072841,55100066341,WodoStateHaz_1]",0.0
"x[52362119991,52361091390,WodoStateHaz_1]",-0.0
"x[52362087040,52362086121,WodoStateHaz_1]",0.0
"x[52362091110,52360073910,WodoStateHaz_1]",0.0
"x[52361117721,52362071861,WodoStateHaz_1]",0.0
"x[52362101000,52362091361,WodoStateHaz_1]",0.0
"x[52362107540,52362110770,WodoStateHaz_1]",0.0
"x[52361091181,52182077951,WodoStateHaz_1]",0.0
"x[55101073921,55100072040,WodoStateHaz_1]",-0.0
"x[55101069370,52362079190,WodoStateHaz_1]",0.0
"x[52362115630,52362109240,WodoStateHaz_1]",0.0
"x[52362072280,55101071270,WodoStateHaz_1]",0.0
"x[55101070310,52362090981,WodoStateHaz_1]",0.0
"y[52361085180,WodoStateHaz_1]",1.0
"x[52181075561,52362073461,WodoStateHaz_1]",0.0
"x[52362115280,52362090980,WodoStateHaz_1]",0.0
"x[52362078101,52362082210,WodoStateHaz_1]",-0.0
"x[52362072191,52362103090,WodoStateHaz_1]",-0.0
"x[52362095850,52362087041,WodoStateHaz_1]",0.0
"x[52361103301,52362110770,WodoStateHaz_1]",-0.0
"x[55101067851,52362088060,WodoStateHaz_1]",-0.0
"x[52360073660,80152074930,WodoStateHaz_1]",0.0
"x[55100069640,52362091360,WodoStateHaz_1]",0.0
"x[52362101201,52361117580,WodoStateHaz_1]",-0.0
"x[52362072190,52361085340,WodoStateHaz_1]",0.0
"x[52362082211,52362110770,WodoStateHaz_1]",-0.0
"x[52362085140,55100072040,WodoStateHaz_1]",0.0
"x[52181075561,52362085140,WodoStateHaz_1]",-0.0
"x[52361078410,55100074740,WodoStateHaz_1]",0.0
"x[52362085141,80652076031,WodoStateHaz_1]",0.0
"x[25700103690,52362072281,WodoStateHaz_1]",0.0
"x[52361103301,52181076840,WodoStateHaz_1]",-0.0
"x[52361078481,80152074471,WodoStateHaz_1]",0.0
"x[55100067820,52362089971,WodoStateHaz_1]",0.0
"x[52362072280,52362073461,WodoStateHaz_1]",0.0
"x[55101067850,55101072160,WodoStateHaz_1]",0.0
"x[80662074660,52362088881,WodoStateHaz_1]",0.0
"x[80152074471,80652076031,WodoStateHaz_1]",0.0
"x[52361085180,55100066341,WodoStateHaz_1]",0.0
"x[52362085141,80652076030,WodoStateHaz_1]",-0.0
"x[52362121190,52362085141,WodoStateHaz_1]",0.0
"x[52362072191,52362102820,WodoStateHaz_1]",-0.0
"x[52362082210,80652074960,WodoStateHaz_1]",0.0
"x[55101067851,55100066340,WodoStateHaz_1]",-0.0
"x[52362121801,52361085181,WodoStateHaz_1]",0.0
"x[52361085341,52362085321,WodoStateHaz_1]",0.0
"x[52362113711,52362090980,WodoStateHaz_1]",-0.0
"x[52181075730,55100071721,WodoStateHaz_1]",0.0
"x[52362080381,52362111970,WodoStateHaz_1]",-0.0
"x[55100069641,52362101200,WodoStateHaz_1]",-0.0
"x[55101074620,52362121800,WodoStateHaz_1]",0.0
"x[52362117651,55100071720,WodoStateHaz_1]",-0.0
"x[52362095850,52362093371,WodoStateHaz_1]",0.0
"x[52362117650,55101070311,WodoStateHaz_1]",0.0
"x[52362072861,25700103690,WodoStateHaz_1]",-0.0
"x[52362098031,55100074240,WodoStateHaz_1]",-0.0
"x[55101071740,55101070311,WodoStateHaz_1]",0.0
"x[52362098031,55100071720,WodoStateHaz_1]",-0.0
"x[52181075731,52361073711,WodoStateHaz_1]",0.0
"x[52362078461,52362115630,WodoStateHaz_1]",-0.0
"x[55101066410,52362111970,WodoStateHaz_1]",0.0
"x[55100074741,52361073711,WodoStateHaz_1]",0.0
"x[55101067850,52362113930,WodoStateHaz_1]",0.0
"x[52180075590,52362073461,WodoStateHaz_1]",0.0
"x[80652075270,52361073931,WodoStateHaz_1]",0.0
"x[55101066070,52362093371,WodoStateHaz_1]",0.0
"x[52362079190,52362117170,WodoStateHaz_1]",0.0
"x[55100066110,52362115631,WodoStateHaz_1]",0.0
"x[52362084951,52362117170,WodoStateHaz_1]",-0.0
"x[80662076521,52362103091,WodoStateHaz_1]",0.0
"x[55101066850,52362072191,WodoStateHaz_1]",0.0
"x[52181075561,52182077951,WodoStateHaz_1]",0.0
"x[55101068370,52362119991,WodoStateHaz_1]",0.0
"x[52361085340,52180075470,WodoStateHaz_1]",0.0
"x[52362108951,52362115281,WodoStateHaz_1]",0.0
"x[52362078461,52361073931,WodoStateHaz_1]",0.0
"x[52362088060,55101072160,WodoStateHaz_1]",0.0
"x[52362085320,52362097370,WodoStateHaz_1]",0.0
"x[55100071721,52362072280,WodoStateHaz_1]",-0.0
"x[80662074660,55101066161,WodoStateHaz_1]",0.0
"x[52362117730,52362113710,WodoStateHaz_1]",0.0
"x[52180075470,55100072841,WodoStateHaz_1]",0.0
"x[52362115631,52362082210,WodoStateHaz_1]",-0.0
"x[52362110770,52362117171,WodoStateHaz_1]",0.0
"x[52362097371,52362093371,WodoStateHaz_1]",0.0
"x[52362107540,80152074471,WodoStateHaz_1]",0.0
"x[52181075730,52362090981,WodoStateHaz_1]",0.0
"x[52362078100,52182077011,WodoStateHaz_1]",0.0
"x[52362072861,55100074740,WodoStateHaz_1]",-0.0
"x[52362084950,52181076840,WodoStateHaz_1]",0.0
"x[52181075651,52362095851,WodoStateHaz_1]",0.0
"x[52362084951,52362071860,WodoStateHaz_1]",-0.0
"x[52362093370,55101069660,WodoStateHaz_1]",0.0
"x[55100066111,55101071271,WodoStateHaz_1]",0.0
"x[52362098030,80662076520,WodoStateHaz_1]",0.0
"x[80152074930,55100066110,WodoStateHaz_1]",0.0
"x[52362097371,52362083231,WodoStateHaz_1]",0.0
"x[52362088060,52362071860,WodoStateHaz_1]",0.0
"x[55100071721,52362080381,WodoStateHaz_1]",0.0
"x[52362101201,52362091360,WodoStateHaz_1]",-0.0
"x[52361103431,55101074620,WodoStateHaz_1]",-0.0
"x[55101066070,52362079590,WodoStateHaz_1]",0.0
"x[52362079590,80152074930,WodoStateHaz_1]",0.0
"x[52182078151,80652075271,WodoStateHaz_1]",0.0
"x[55100070281,52362090981,WodoStateHaz_1]",0.0
"x[52362117651,52360073911,WodoStateHaz_1]",0.0
"x[52181075730,52361091181,WodoStateHaz_1]",0.0
"x[52362083230,55100069640,WodoStateHaz_1]",0.0
"x[52362121191,52362088880,WodoStateHaz_1]",-0.0
"x[52361078480,52362109241,WodoStateHaz_1]",0.0
"x[52362113711,52362103090,WodoStateHaz_1]",-0.0
"x[52362102820,52180076830,WodoStateHaz_1]",0.0
"x[55101066071,52361091180,WodoStateHaz_1]",-0.0
"x[52362071861,52362085141,WodoStateHaz_1]",0.0
"x[52362072280,52362101201,WodoStateHaz_1]",0.0
"x[52362115631,52362101001,WodoStateHaz_1]",0.0
"x[52361091180,52362085321,WodoStateHaz_1]",0.0
"x[52182077011,52362117591,WodoStateHaz_1]",0.0
"x[52182077011,55100072041,WodoStateHaz_1]",0.0
"x[52361078411,52362115281,WodoStateHaz_1]",0.0
"x[52362080381,52360073911,WodoStateHaz_1]",0.0
"x[52362088880,52360073660,WodoStateHaz_1]",0.0
"x[80652074960,80662076521,WodoStateHaz_1]",0.0
"x[55100067821,55100072041,WodoStateHaz_1]",0.0
"x[80152074930,55101073920,WodoStateHaz_1]",0.0
"x[52362115280,52362079191,WodoStateHaz_1]",0.0
"x[55101068371,55101069660,WodoStateHaz_1]",-0.0
"x[52361103300,52362090980,WodoStateHaz_1]",0.0
"x[52362117651,55101074620,WodoStateHaz_1]",-0.0
"x[52362072861,52362117651,WodoStateHaz_1]",0.0
"x[52182078151,55101069370,WodoStateHaz_1]",-0.0
"x[52362117730,52362072860,WodoStateHaz_1]",0.0
"x[52361091181,55101073921,WodoStateHaz_1]",0.0
"x[52362121191,52362072281,WodoStateHaz_1]",0.0
"x[52181075730,52182078151,WodoStateHaz_1]",0.0
"x[52362111970,80652075271,WodoStateHaz_1]",0.0
"x[55101071741,55101069661,WodoStateHaz_1]",0.0
"x[52362072191,55101069371,WodoStateHaz_1]",0.0
"x[52362113710,52362072861,WodoStateHaz_1]",0.0
"x[52362072280,52181076840,WodoStateHaz_1]",0.0
"x[55101071741,55100070280,WodoStateHaz_1]",-0.0
"x[55100067821,52362103411,WodoStateHaz_1]",0.0
"x[80662076520,52361085340,WodoStateHaz_1]",0.0
"x[80652076031,52362115281,WodoStateHaz_1]",0.0
"x[52361091391,55101069660,WodoStateHaz_1]",-0.0
"x[52362088880,52360073911,WodoStateHaz_1]",0.0
"x[52361078411,52361117580,WodoStateHaz_1]",-0.0
"x[52362088881,80152074931,WodoStateHaz_1]",0.0
"x[52360073910,52180075470,WodoStateHaz_1]",0.0
"x[55101074620,52181076840,WodoStateHaz_1]",0.0
"x[52182077010,55100066491,WodoStateHaz_1]",0.0
"x[55100067821,52360073911,WodoStateHaz_1]",0.0
"x[55101073920,80652076031,WodoStateHaz_1]",0.0
"x[52361091391,55101070311,WodoStateHaz_1]",0.0
"x[52182077951,52362091360,WodoStateHaz_1]",-0.0
"x[52362097370,52362090981,WodoStateHaz_1]",0.0
"x[52362082211,52361085181,WodoStateHaz_1]",0.0
"x[52182077950,52362079591,WodoStateHaz_1]",0.0
"x[55101072160,55100066110,WodoStateHaz_1]",0.0
"x[55101066411,52360073661,WodoStateHaz_1]",0.0
"x[55101069661,52362115281,WodoStateHaz_1]",0.0
"x[52361117581,52361103300,WodoStateHaz_1]",-0.0
"x[52362071861,55100072040,WodoStateHaz_1]",-0.0
"x[52181075650,80652075270,WodoStateHaz_1]",0.0
